sing_id,subject,singer,앨범 종류,발매일,장르,스타일,기획사,유통사
92454601,FRIENDS (Prod. by Slom),릴보이 (lIlBOI) & 원슈타인,싱글,2021.02.27,랩/힙합,힙합,"Stone Music Entertainment, 릴MONEY, 뷰티풀노이즈","지니뮤직, Stone Music Entertainment"
92454602,LASER (Prod. by PEEJAY),릴보이 (lIlBOI) & 원슈타인,싱글,2021.02.27,랩/힙합,힙합,"Stone Music Entertainment, 릴MONEY, 뷰티풀노이즈","지니뮤직, Stone Music Entertainment"
92448532,나는 왜 이럴까,#안녕,싱글,2021.02.27,인디,발라드,니즈뮤직,워너뮤직코리아
92448385,집에만 있었지 (바니와 오빠들 X 백아연),백아연,싱글,2021.02.27,알앤비/소울,알앤비,"TOON STUDIO, 느을",카카오엔터테인먼트
92402869,미움인지 그리움인지,이찬원,컴필레이션,2021.02.23,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92448752,오라,홍지윤,컴필레이션,2021.02.26,성인가요,트로트,㈜티조컬처앤컨텐츠,카카오엔터테인먼트
92448990,사랑이 공평할 순 없을까,지소울 (GSoul) & 벤,싱글,2021.02.28,발라드,발라드,"워너뮤직코리아 (주), 굿프로젝트 ",워너뮤직코리아
92448868,청개구리 (2021 Ver.),트리탑스 (Tritops),싱글,2021.03.01,발라드,발라드,VL-ent,지니뮤직
92448830,불놀이야 (I'm The One),ATEEZ (에이티즈),EP(미니),2021.03.01,댄스/팝,댄스 팝,KQ Entertainment,"지니뮤직, Stone Music Entertainment"
92456746,사랑의 시작은 고백에서부터(new),휘현,싱글,2021.03.01,인디,발라드,꿈의엔진,카카오엔터테인먼트
92491599,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 of 어반자카파),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491598,눈이 멀었다,MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491597,물망초 (Feat. 신용재),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491602,돌아갈 순 없을까 (Feat. 김세정),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491600,STAR (Feat. 챈슬러 & D.Ark),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491601,쉴 곳 (Feat. 김영흠),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491604,거북이 (Feat. 효린) (Remix Ver.),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491603,화병,MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92491605,봄같던 그녀가 춥대 (Feat. 김재환) (Piano Ver.),MC몽,정규,2021.03.02,랩/힙합,힙합,밀리언마켓,카카오엔터테인먼트
92457795,살다보면,영탁,컴필레이션,2021.03.02,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92402867,"서울, 이곳은",영탁,컴필레이션,2021.02.23,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92327234,아이라예,영탁,컴필레이션,2021.02.16,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92496079,왜왜왜 (Why Why Why),iKON,싱글,2021.03.03,댄스/팝,댄스 팝,YG Entertainment,YG PLUS
92497229,WHY DON'T WE (Feat. 청하),비,EP(미니),2021.03.03,댄스/팝,발라드,써브라임 아티스트 에이전시,카카오엔터테인먼트
92454604,어떤 날은,김필,싱글,2021.03.03,발라드,발라드,(주)엔씨소프트,지니뮤직
92498800,그댈 새겨두어요 (바른연애 길잡이 X 린),린 (LYn),싱글,2021.03.03,발라드,발라드,"TOON STUDIO, 느을",카카오엔터테인먼트
92497228,MAGNETIC (Feat. Jackson Wang),비,EP(미니),2021.03.03,댄스/팝,발라드,써브라임 아티스트 에이전시,카카오엔터테인먼트
92494585,옆에 있을게,에스더 (Esther),싱글,2021.03.03,발라드,발라드,"(주)나비드 엔터테인먼트, 디원미디어","지니뮤직, Stone Music Entertainment"
80821835,안녕 사랑아,박효신,싱글,2010.09.13,발라드,발라드,젤리피쉬엔터테인먼트,카카오엔터테인먼트
92509877,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,싱글,2021.03.03,팝,팝,222 Records/Interscope Records,유니버설뮤직코리아
92507144,Call U Up (Feat. 이하이) (Prod. by Primary),박지훈,싱글,2021.03.04,댄스/팝,댄스 팝,주식회사 클렙,카카오엔터테인먼트
92500256,!!! (Prod. by Lnb),래원 (Layone),싱글,2021.02.25,랩/힙합,랩,"Dreamus, OUTLIVE",Dreamus
81846539,Lay Back,케이윌 (K.Will),정규,2013.04.04,발라드,발라드,스타쉽엔터테인먼트,카카오엔터테인먼트
92505147,Trip,제미나이 & 박재범,싱글,2021.03.04,랩/힙합,알앤비,"AREA, H1GHR MUSIC","지니뮤직, Stone Music Entertainment"
92518697,붓,양지은,컴필레이션,2021.03.05,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
87130863,맞지?,언니쓰,싱글,2017.05.12,댄스/팝,댄스 팝,KBS한국방송,카카오엔터테인먼트
92517481,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭 & 정은지,싱글,2021.03.05,댄스/팝,댄스 팝,"TOON STUDIO, 느을",카카오엔터테인먼트
92525344,그랑프리 (Feat. Beenzino),ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92525341,OKAY (Feat. 스윙스),ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92504530,Here I Am,하동균,싱글,2021.03.05,댄스/팝,팝 락,MARK PLANET,워너뮤직코리아
92525345,Checks (Feat. 수퍼비 & 박재범 & The Quiett),ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92525350,One More Night (Feat. lIlBOI),ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92525349,Beautiful (Feat. Skinny Brown),ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92525343,A STAR IS BORN,ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92527814,Hold On,Justin Bieber,싱글,2021.03.05,팝,팝,"RBMG, Def Jam Recordings",유니버설뮤직코리아
92525342,Over,ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92525347,Lonely,ASH ISLAND,정규,1976.10.01,팝,팝,Geffen* Records,유니버설뮤직코리아
92525346,eclipse,ASH ISLAND,정규,2021.03.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
92528097,Leave The Door Open,Bruno Mars & Anderson .Paak & Silk Sonic,정규,2021.11.12,알앤비/소울,알앤비,Aftermath Entertainment/Atlantic,워너뮤직코리아
92457801,영암아리랑,이찬원,컴필레이션,2021.03.02,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92522024,비로소 너에게 도착했다 (Full Bloom),마크툽 (Maktub),싱글,2021.03.07,인디,소울 팝,(주)MAKTUB Company,워너뮤직코리아
92527356,FLYING HIGH WITH U,빈첸,싱글,2021.03.07,랩/힙합,힙합,주식회사 로맨틱팩토리,카카오엔터테인먼트
92409557,Colors,Emmit Fenn,싱글,2021.03.03,팝,팝,TH3RD BRAIN,LINYL
87209756,모두 제자리,동요,정규,2015.04.22,어린이,창작동요,,파이브앤컴퍼니
92554507,Paris in the rain,양다일,싱글,2021.03.08,댄스/팝,팝,JTBC,Dreamus
92554318,밤하늘의 별을 닮은 그대,기현 (Kihyun),싱글,2021.03.08,발라드,발라드,(주)원탑엔터테인먼트,카카오엔터테인먼트
92554508,High,양다일,싱글,2021.03.08,댄스/팝,팝,JTBC,Dreamus
92558379,별빛 같은 나의 사랑아,임영웅,싱글,2021.03.09,성인가요,트로트,"티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직",카카오엔터테인먼트
92556818,Party Forever,사이먼 도미닉,싱글,2021.03.09,랩/힙합,힙합,AOMG,"지니뮤직, Stone Music Entertainment"
92561409,되풀이,임창정,OST,2021.03.09,OST,TV 드라마,SBS콘텐츠허브,Dreamus
92457797,후,임영웅,컴필레이션,2021.03.02,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
90677476,운전만해 (We Ride),브레이브걸스 (Brave girls),싱글,2020.08.14,댄스/팝,댄스 팝,브레이브 엔터테인먼트,카카오엔터테인먼트
92561002,연리지,이찬원,컴필레이션,2021.03.09,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92566369,심술 (Feat. 0back),공기남,싱글,2021.03.10,인디,포크 팝,에어뮤직,워너뮤직코리아
92494780,아날로그,버즈 (Buzz),EP(미니),2021.03.10,락/메탈,모던 락,"인넥스트트렌드, 롱플레이뮤직","지니뮤직, Stone Music Entertainment"
92570616,안녕 내 전부였던 너,펀치 (Punch),EP(미니),2021.03.10,발라드,발라드,냠냠엔터테인먼트,카카오엔터테인먼트
92494781,그대라서,버즈 (Buzz),EP(미니),2021.03.10,락/메탈,모던 락,"인넥스트트렌드, 롱플레이뮤직","지니뮤직, Stone Music Entertainment"
92566370,My Last Love (In Paradisum),에일리 (AILEE),OST,2021.03.10,댄스/팝,TV 드라마,제이티비씨스튜디오㈜,워너뮤직코리아
92528226,졸업 눈물,윤종신,싱글,2021.03.10,발라드,발라드,(주)엔씨소프트,지니뮤직
92494782,Lighthouse,버즈 (Buzz),EP(미니),2021.03.10,락/메탈,모던 락,"인넥스트트렌드, 롱플레이뮤직","지니뮤직, Stone Music Entertainment"
92494783,비,버즈 (Buzz),EP(미니),2017.07.28,발라드,락 발라드,"산타뮤직, 인넥스트트렌드","지니뮤직, Stone Music Entertainment"
84064542,우연히 봄 (Acoustic Ver.),로꼬 & 유주 (여자친구),OST,2015.04.08,댄스/팝,TV 드라마,(주)도너츠뮤직,카카오엔터테인먼트
92569843,그래도 너가 좋은 걸 어떡해 (Feat. JEMINN),크루셜스타 (Crucial Star),싱글,2021.03.10,인디,인디 팝,스태리나잇뮤직,NHN벅스
92494784,위로,버즈 (Buzz),EP(미니),2021.03.10,락/메탈,모던 락,"인넥스트트렌드, 롱플레이뮤직","지니뮤직, Stone Music Entertainment"
92581507,"그 시간, 그 공간",허각,OST,2021.03.11,발라드,발라드,"뮤직그라운드, M playlist",워너뮤직코리아
92574412,잘자요 내사랑,소유 (SOYOU),싱글,2021.03.11,발라드,발라드,스타쉽 엔터테인먼트,카카오엔터테인먼트
88019051,축가,전우성 (노을),싱글,2018.06.08,발라드,발라드,더블킥엔터테인먼트,지니뮤직
92604203,On The Ground,로제 (ROSE),싱글,2021.03.12,락/메탈,모던 락,YG Entertainment,YG PLUS
92604204,Gone,로제 (ROSE),싱글,2021.03.12,락/메탈,모던 락,YG Entertainment,YG PLUS
92607252,인형,백현 (BAEKHYUN) & 도영 (DOYOUNG),EP(미니),2021.03.26,댄스/팝,발라드,"Stone Music Entertainment, 지니뮤직","지니뮤직, Stone Music Entertainment"
92607253,시작되는 연인들을 위해 (Feat. 강민경),산들,EP(미니),2021.03.26,댄스/팝,발라드,"Stone Music Entertainment, 지니뮤직","지니뮤직, Stone Music Entertainment"
92604363,지켜야해 (Feat. Coogie),skinny brown,정규,2021.03.13,랩/힙합,힙합,Daytona Entertainment,"지니뮤직, Stone Music Entertainment"
92604364,Lucky (Feat. Leellamarz),skinny brown,정규,2021.03.13,랩/힙합,힙합,Daytona Entertainment,"지니뮤직, Stone Music Entertainment"
92592039,Empty,카더가든,OST,2021.03.13,댄스/팝,팝 락,레온코리아,뮤직앤뉴
92607672,그 한마디 (바른연애 길잡이 X 이하이),이하이,싱글,2021.03.14,발라드,발라드,"TOON STUDIO, 느을",카카오엔터테인먼트
92607257,겨울이 지나고 봄이 오듯이,김나영,싱글,2021.03.14,발라드,발라드,프로젝트 리본,워너뮤직코리아
92607625,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),싱글,2021.03.14,인디,발라드,"모스트콘텐츠, 니즈뮤직",NHN벅스
92599226,Adrenaline,솔라 (마마무),OST,2021.03.14,락/메탈,모던 락,Stone Music Entertainment,지니뮤직
92599316,FEEL LIKE,WOODZ (조승연),싱글,2021.03.15,알앤비/소울,알앤비,위에화엔터테인먼트코리아,"지니뮤직, Stone Music Entertainment"
92632756,DO or NOT,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632755,10초 전,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632758,Baby I Love You,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632757,1＋1,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632760,노래해,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632759,That's Me,펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92632761,소년감성 (후이 Solo) (Bonus Track),펜타곤,EP(미니),2021.03.15,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
92565823,나무 (My Tree),윤지성,OST,2021.03.09,댄스/팝,팝 락,카카오엔터테인먼트,카카오엔터테인먼트
86014525,WORLD TOUR (비행) (Feat. MINO of WINNER),이하이,EP(미니),2016.03.09,알앤비/소울,알앤비,(주)YG엔터테인먼트,YG PLUS
92646659,House Party,SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646660,Burn The Floor,SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646658,SUPER,SUPER JUNIOR (슈퍼주니어),정규,2019.10.14,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646661,Paradox,SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646650,Closer,SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646652,사랑이 멎지 않게 (Raining Spell for Love) (Remake Ver.),SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646654,같이 걸을까 (More Days with You),SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646653,Mystery,SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92646655,하얀 거짓말 (Tell Me Baby),SUPER JUNIOR (슈퍼주니어),정규,2021.03.16,댄스/팝,댄스 팝,"SM ENTERTAINMENT, Label SJ",Dreamus
92637363,19 (Feat. nobody likes you pat),뎁트,EP(미니),2021.03.16,인디,알앤비,뎁트 뮤직,"지니뮤직, Stone Music Entertainment"
92653096,어떤X (What Type of X),제시,싱글,2021.03.17,랩/힙합,힙합,피네이션,카카오엔터테인먼트
92639774,더는 사랑 못 할 거예요,딘딘 (Din Din),싱글,2021.03.17,발라드,발라드,디앤디코퍼레이션,"지니뮤직, Stone Music Entertainment"
92646961,You're My Light (Lacrimosa),박원,OST,2021.03.17,발라드,발라드,제이티비씨스튜디오㈜,워너뮤직코리아
88166155,롤린 (New Ver.),브레이브걸스 (Brave girls),EP(미니),2017.03.07,댄스/팝,댄스 팝,브레이브엔터테인먼트㈜,3.14
86398575,하이힐,브레이브걸스 (Brave girls),EP(미니),2016.06.27,댄스/팝,댄스 팝,브레이브엔터테인먼트㈜,3.14
92660771,이게 바로 나야,임창정,OST,2021.03.18,OST,TV 드라마,SBS콘텐츠허브,Dreamus
92646471,Why?,OuiOui (위위),싱글,2021.03.18,인디,알앤비,(주)인플래닛,"지니뮤직, Stone Music Entertainment"
88274908,까만밤 (Prod. by GroovyRoom & OREO),소유 (SOYOU) & 식케이 (Sik-K),정규,2018.10.04,댄스/팝,발라드,스타쉽엔터테인먼트,카카오엔터테인먼트
92672942,깊은 밤의 위로,B.I,싱글,2021.03.19,발라드,발라드,131LABEL,Dreamus
92682943,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,정규,2021.03.19,팝,팝,"RBMG, Def Jam Recordings",유니버설뮤직코리아
92673212,우린 (Prod. by 이찬혁 of AKMU),이승철,싱글,2021.03.19,발라드,발라드,플렉스엠,카카오엔터테인먼트
92608082,사나이 눈물,이찬원,컴필레이션,2021.07.20,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92607254,비 오는 거리,유승우,EP(미니),2021.03.26,댄스/팝,발라드,"Stone Music Entertainment, 지니뮤직","지니뮤직, Stone Music Entertainment"
92682261,믿지 (MIDZY),ITZY (있지),싱글,2021.03.20,알앤비/소울,알앤비,JYP엔터테인먼트,Dreamus
92673418,사이렌 Remix (Feat. UNEDUCATED KID & Paul Blanco),호미들,싱글,2021.03.20,랩/힙합,힙합,영앤리치 레코즈,카카오엔터테인먼트
92681960,빛나는 당신을 위해,적재 & 권진아,싱글,2021.03.21,발라드,발라드,안테나,카카오엔터테인먼트
92671660,Lacrimosa,라포엠 (LA POEM),OST,2021.03.21,OST,TV 드라마,Stone Music Entertainment,지니뮤직
92683687,흐린 날 (Cloudy day),Sondia,OST,2021.03.21,발라드,발라드,"뮤직그라운드, M playlist",워너뮤직코리아
92718595,시공간,기리보이,싱글,2021.03.22,랩/힙합,힙합,린치핀뮤직㈜,카카오엔터테인먼트
92718596,어쩌라고,기리보이,싱글,2021.03.22,랩/힙합,힙합,린치핀뮤직㈜,카카오엔터테인먼트
92683997,들어줄게요,유성은,싱글,2021.03.22,알앤비/소울,알앤비,(주)더뮤직웍스엔터테인먼트,"지니뮤직, Stone Music Entertainment"
92687735,보라빛 엽서,영탁,컴필레이션,2021.03.22,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92687734,막걸리 한잔,이찬원,컴필레이션,2021.03.22,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
92718651,눈을 감고 있으면,봉구 (길구봉구),OST,2021.03.22,발라드,발라드,(주)빅토리콘텐츠,카카오엔터테인먼트
92719706,Believe,에일리 (AILEE),OST,2021.03.23,일렉트로닉,게임,"Stone Music Entertainment, KRAFTON","지니뮤직, Stone Music Entertainment"
92644571,별다를 거 없어,이준호,싱글,2021.03.23,발라드,발라드,엘뮤직,3.14
